match_id,season,start_date,venue,gender,match_type,team_type,teams,city,innings,batting_team,bowling_team,over,ball,batter,bowler,non_striker,runs_off_bat,extras,total_runs,is_wicket,player_out,wicket_type,wides,noballs,byes,legbyes,penalty
1197143,2019,2019-09-18,Zahur Ahmed Chowdhury Stadium,male,T20,international,Bangladesh vs Zimbabwe,Chattogram,2,Zimbabwe,Bangladesh,18,2,R Mutumbami,Shafiul Islam,KM Jarvis,0,0,0,1,R Mutumbami,caught,0,0,0,0,0
1197143,2019,2019-09-18,Zahur Ahmed Chowdhury Stadium,male,T20,international,Bangladesh vs Zimbabwe,Chattogram,2,Zimbabwe,Bangladesh,19,4,KM Jarvis,Mustafizur Rahman,A Ndlovu,0,0,0,1,KM Jarvis,caught,0,0,0,0,0
1197143,2019,2019-09-18,Zahur Ahmed Chowdhury Stadium,male,T20,international,Bangladesh vs Zimbabwe,Chattogram,2,Zimbabwe,Bangladesh,19,6,A Ndlovu,Mustafizur Rahman,CB Mpofu,0,0,0,1,A Ndlovu,bowled,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,1,Bermuda,United States of America,1,2,KS Leverock,Jasdeep Singh,O Bascome,0,0,0,1,KS Leverock,bowled,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,1,Bermuda,United States of America,1,3,TS Fray,Jasdeep Singh,O Bascome,0,0,0,1,TS Fray,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,1,Bermuda,United States of America,6,4,O Bascome,CJ Gannon,DMW Rawlins,0,0,0,1,O Bascome,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,1,Bermuda,United States of America,10,2,AC Douglas,TP Allen,DMW Rawlins,0,0,0,1,AC Douglas,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,1,Bermuda,United States of America,16,2,DMW Rawlins,CJ Gannon,OGL Bascome,0,0,0,1,DMW Rawlins,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,1,Bermuda,United States of America,17,1,OGL Bascome,HR Walsh,MO Jones,0,0,0,1,OGL Bascome,bowled,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,1,Bermuda,United States of America,18,4,MO Jones,CJ Gannon,DAP Darrell,0,0,0,1,DAP Darrell,run out,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,2,United States of America,Bermuda,4,2,XM Marshall,GH O'Brien,JS Malhotra,0,0,0,1,XM Marshall,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,2,United States of America,Bermuda,4,3,SR Taylor,GH O'Brien,JS Malhotra,0,0,0,1,SR Taylor,bowled,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,2,United States of America,Bermuda,7,4,MD Patel,JE Pitcher,JS Malhotra,0,0,0,1,MD Patel,run out,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,2,United States of America,Bermuda,11,3,JS Malhotra,KS Leverock,Aaron Jones,0,0,0,1,JS Malhotra,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,2,United States of America,Bermuda,15,6,Aaron Jones,MO Jones,HR Walsh,0,0,0,1,Aaron Jones,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,2,United States of America,Bermuda,17,7,HR Walsh,JE Pitcher,TP Allen,0,0,0,1,HR Walsh,caught,0,0,0,0,0
1197396,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs United States of America,Hamilton,2,United States of America,Bermuda,18,1,TP Allen,DMW Rawlins,NK Patel,0,0,0,1,TP Allen,caught,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Canada,Cayman Islands,3,3,NS Dhaliwal,AF Ifill,RA Thomas,0,0,0,1,NS Dhaliwal,bowled,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Canada,Cayman Islands,4,2,RA Thomas,T Taylor,NR Kumar,0,0,0,1,RA Thomas,caught,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Canada,Cayman Islands,12,2,NR Kumar,P Manning,Ravinderpal Singh,0,0,0,1,NR Kumar,lbw,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Canada,Cayman Islands,12,3,Rizwan Cheema,P Manning,Ravinderpal Singh,0,0,0,1,Rizwan Cheema,caught,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Canada,Cayman Islands,16,3,Hamza Tariq,C Wright,Ravinderpal Singh,0,0,0,1,Hamza Tariq,caught,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Canada,Cayman Islands,18,7,Ravinderpal Singh,C Wright,D Heyliger,0,0,0,1,Ravinderpal Singh,bowled,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Cayman Islands,Canada,1,2,C Hauptfleisch,GDR Eranga,D Cato,0,0,0,1,C Hauptfleisch,caught,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Cayman Islands,Canada,1,5,YSD Seneveratne,GDR Eranga,D Cato,0,0,0,1,YSD Seneveratne,bowled,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Cayman Islands,Canada,3,4,OR Willis,GDR Eranga,D Cato,0,0,0,1,OR Willis,bowled,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Cayman Islands,Canada,4,3,D Cato,Junaid Siddiqui,GM Strydom,0,0,0,1,D Cato,run out,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Cayman Islands,Canada,4,6,P Manning,Junaid Siddiqui,GM Strydom,0,0,0,1,P Manning,lbw,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Cayman Islands,Canada,9,5,AF Ifill,D Heyliger,GM Strydom,0,0,0,1,AF Ifill,caught,0,0,0,0,0
1197397,2019,2019-08-18,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Cayman Islands,Canada,13,3,GM Strydom,N Dutta,T Taylor,0,0,0,1,GM Strydom,caught,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,6,6,KS Leverock,D Heyliger,O Bascome,0,0,0,1,KS Leverock,caught and bowled,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,8,1,O Bascome,D Heyliger,DMW Rawlins,0,0,0,1,O Bascome,caught,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,9,2,AC Douglas,N Dutta,DMW Rawlins,0,0,0,1,AC Douglas,caught,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,10,1,DMW Rawlins,Saad Bin Zafar,OGL Bascome,0,0,0,1,DMW Rawlins,caught,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,11,2,MO Jones,N Dutta,OGL Bascome,0,0,0,1,MO Jones,caught,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,14,3,OGL Bascome,GDR Eranga,DAP Darrell,0,0,0,1,OGL Bascome,bowled,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,14,4,DL Brangman,GDR Eranga,DAP Darrell,0,0,0,1,DL Brangman,caught,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,15,2,DAP Darrell,D Heyliger,GH O'Brien,0,0,0,1,DAP Darrell,caught,0,0,0,0,0
1197398,2019,2019-08-19,National Stadium,male,T20,international,Bermuda vs Canada,Hamilton,1,Bermuda,Canada,15,6,GH O'Brien,D Heyliger,TS Fray,0,0,0,1,GH O'Brien,caught,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,3,6,C Hauptfleisch,SR Taylor,D Cato,0,0,0,1,C Hauptfleisch,caught,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,4,7,D Cato,NK Patel,YSD Seneveratne,0,0,0,1,D Cato,bowled,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,5,6,GM Strydom,SR Taylor,YSD Seneveratne,0,0,0,1,GM Strydom,caught,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,11,4,P Manning,TK Patel,YSD Seneveratne,0,0,0,1,P Manning,caught,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,11,6,YSD Seneveratne,TK Patel,A Gavde,0,0,0,1,YSD Seneveratne,caught,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,12,6,A Gavde,HR Walsh,LHB Harrington-Myers,0,0,0,1,A Gavde,caught,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,18,3,AF Ifill,Aaron Jones,LHB Harrington-Myers,0,0,0,1,AF Ifill,stumped,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,19,3,T Taylor,NK Patel,LHB Harrington-Myers,0,0,0,1,T Taylor,stumped,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,2,United States of America,Cayman Islands,1,6,XM Marshall,AF Ifill,JS Malhotra,0,0,0,1,JS Malhotra,run out,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,2,United States of America,Cayman Islands,7,4,SR Taylor,LHB Harrington-Myers,XM Marshall,0,0,0,1,SR Taylor,lbw,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,2,United States of America,Cayman Islands,10,4,MD Patel,A Morris,XM Marshall,0,0,0,1,MD Patel,stumped,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,2,United States of America,Cayman Islands,11,2,XM Marshall,LHB Harrington-Myers,Aaron Jones,0,0,0,1,XM Marshall,caught,0,0,0,0,0
1197399,2019,2019-08-19,National Stadium,male,T20,international,Cayman Islands vs United States of America,Hamilton,2,United States of America,Cayman Islands,12,6,HR Walsh,AF Ifill,Aaron Jones,0,0,0,1,HR Walsh,lbw,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,6,3,YSD Seneveratne,RJ Trott,C Hauptfleisch,0,0,0,1,YSD Seneveratne,caught,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,14,2,D Cato,OGL Bascome,C Hauptfleisch,0,0,0,1,D Cato,run out,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,14,3,GM Strydom,OGL Bascome,C Hauptfleisch,0,0,0,1,GM Strydom,caught,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,16,2,T Taylor,OGL Bascome,C Hauptfleisch,0,0,0,1,T Taylor,caught,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,16,3,C Wright,OGL Bascome,C Hauptfleisch,0,0,0,1,C Wright,bowled,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,16,5,C Hauptfleisch,OGL Bascome,P Manning,0,0,0,1,C Hauptfleisch,caught,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,17,6,LHB Harrington-Myers,RJ Trott,P Manning,0,0,0,1,LHB Harrington-Myers,caught,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,19,1,KR Ebanks,GH O'Brien,P Manning,0,0,0,1,KR Ebanks,bowled,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,1,Cayman Islands,Bermuda,19,4,A Morris,GH O'Brien,P Manning,0,0,0,1,A Morris,bowled,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,2,Bermuda,Cayman Islands,0,4,TS Fray,A Morris,O Bascome,0,0,0,1,TS Fray,lbw,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,2,Bermuda,Cayman Islands,2,4,O Bascome,AF Ifill,OGL Bascome,0,0,0,1,O Bascome,caught,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,2,Bermuda,Cayman Islands,6,4,OGL Bascome,A Morris,DMW Rawlins,0,0,0,1,OGL Bascome,bowled,0,0,0,0,0
1197400,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Bermuda vs Cayman Islands,Hamilton,2,Bermuda,Cayman Islands,12,7,DMW Rawlins,T Taylor,KS Leverock,0,0,0,1,DMW Rawlins,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,United States of America,Canada,4,1,MD Patel,Saad Bin Zafar,XM Marshall,0,0,0,1,MD Patel,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,United States of America,Canada,8,7,XM Marshall,N Dutta,SR Taylor,0,0,0,1,XM Marshall,stumped,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,United States of America,Canada,11,5,SR Taylor,NR Kumar,Aaron Jones,0,0,0,1,SR Taylor,bowled,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,United States of America,Canada,13,6,JS Malhotra,N Dutta,Aaron Jones,0,0,0,1,JS Malhotra,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,United States of America,Canada,16,3,Aaron Jones,GDR Eranga,HR Walsh,0,0,0,1,Aaron Jones,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,United States of America,Canada,19,2,HR Walsh,D Heyliger,TP Allen,0,0,0,1,HR Walsh,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,2,Canada,United States of America,2,1,Rizwan Cheema,SN Netravalkar,RA Thomas,0,0,0,1,Rizwan Cheema,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,2,Canada,United States of America,4,1,RA Thomas,CJ Gannon,NS Dhaliwal,0,0,0,1,RA Thomas,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,2,Canada,United States of America,7,3,NR Kumar,TK Patel,NS Dhaliwal,0,0,0,1,NR Kumar,lbw,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,2,Canada,United States of America,12,6,Saad Bin Zafar,TK Patel,NS Dhaliwal,0,0,0,1,Saad Bin Zafar,caught,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,2,Canada,United States of America,14,4,Ravinderpal Singh,TK Patel,NS Dhaliwal,0,0,0,1,Ravinderpal Singh,bowled,0,0,0,0,0
1197401,2019,2019-08-21,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,2,Canada,United States of America,16,1,NS Dhaliwal,TK Patel,Hamza Tariq,0,0,0,1,NS Dhaliwal,caught,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Cayman Islands,Canada,3,3,KR Ebanks,Saad Bin Zafar,C Hauptfleisch,0,0,0,1,KR Ebanks,caught,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Cayman Islands,Canada,7,3,YSD Seneveratne,N Dutta,C Hauptfleisch,0,0,0,1,YSD Seneveratne,stumped,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Cayman Islands,Canada,8,4,C Hauptfleisch,NR Kumar,GM Strydom,0,0,0,1,C Hauptfleisch,bowled,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Cayman Islands,Canada,14,4,AF Ifill,Saad Bin Zafar,GM Strydom,0,0,0,1,AF Ifill,bowled,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Cayman Islands,Canada,14,6,LHB Harrington-Myers,Saad Bin Zafar,GM Strydom,0,0,0,1,LHB Harrington-Myers,bowled,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Cayman Islands,Canada,16,3,GM Strydom,GDR Eranga,P Manning,0,0,0,1,GM Strydom,caught,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,1,Cayman Islands,Canada,19,5,P Manning,D Heyliger,T Taylor,0,0,0,1,P Manning,bowled,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Canada,Cayman Islands,0,5,Rizwan Cheema,A Morris,RA Thomas,0,0,0,1,Rizwan Cheema,bowled,0,0,0,0,0
1197402,2019,2019-08-22,"White Hill Field, Sandys Parish",male,T20,international,Canada vs Cayman Islands,Hamilton,2,Canada,Cayman Islands,1,1,RA Thomas,KR Ebanks,NS Dhaliwal,0,0,0,1,RA Thomas,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,1,4,MD Patel,MO Jones,XM Marshall,0,0,0,1,MD Patel,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,2,5,XM Marshall,GH O'Brien,SR Taylor,0,0,0,1,XM Marshall,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,5,5,S Sohal,MO Jones,SR Taylor,0,0,0,1,S Sohal,lbw,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,6,6,Aaron Jones,DMW Rawlins,SR Taylor,0,0,0,1,Aaron Jones,bowled,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,14,1,SR Taylor,OGL Bascome,HR Walsh,0,0,0,1,SR Taylor,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,14,6,TP Allen,OGL Bascome,HR Walsh,0,0,0,1,TP Allen,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,15,5,HR Walsh,DMW Rawlins,CJ Gannon,0,0,0,1,HR Walsh,bowled,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,16,7,CJ Gannon,OGL Bascome,TK Patel,0,0,0,1,CJ Gannon,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,1,United States of America,Bermuda,18,5,SN Netravalkar,GH O'Brien,TK Patel,0,0,0,1,SN Netravalkar,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,2,Bermuda,United States of America,5,2,O Bascome,K Gore,TS Fray,0,0,0,1,O Bascome,bowled,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,2,Bermuda,United States of America,5,6,TS Fray,K Gore,MO Jones,0,0,0,1,TS Fray,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,2,Bermuda,United States of America,9,2,DMW Rawlins,TK Patel,MO Jones,0,0,0,1,DMW Rawlins,caught,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,2,Bermuda,United States of America,11,4,MO Jones,TK Patel,KS Leverock,0,0,0,1,MO Jones,stumped,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,2,Bermuda,United States of America,14,4,KS Leverock,HR Walsh,DAP Darrell,0,0,0,1,KS Leverock,bowled,0,0,0,0,0
1197403,2019,2019-08-22,Bermuda National Stadium,male,T20,international,United States of America vs Bermuda,Hamilton,2,Bermuda,United States of America,16,6,AC Douglas,K Gore,DAP Darrell,0,0,0,1,AC Douglas,stumped,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,2,4,YSD Seneveratne,SR Taylor,P Manning,0,0,0,1,YSD Seneveratne,bowled,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,5,5,P Manning,K Gore,OR Willis,0,0,0,1,P Manning,bowled,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,6,2,OR Willis,NK Patel,GM Strydom,0,0,0,1,OR Willis,caught,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,7,2,AF Ifill,K Gore,GM Strydom,0,0,0,1,GM Strydom,run out,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,7,3,C Hauptfleisch,K Gore,AF Ifill,0,0,0,1,C Hauptfleisch,caught,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,11,1,AF Ifill,Aaron Jones,T Taylor,0,0,0,1,AF Ifill,caught,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,14,2,T Taylor,TK Patel,C Wright,0,0,0,1,T Taylor,stumped,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,15,2,KR Ebanks,Aaron Jones,C Wright,0,0,0,1,C Wright,run out,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,1,Cayman Islands,United States of America,18,1,KR Ebanks,NK Patel,Z McLaughlin,0,0,0,1,KR Ebanks,caught,0,0,0,0,0
1197404,2019,2019-08-24,"White Hill Field, Sandys Parish",male,T20,international,Cayman Islands vs United States of America,Hamilton,2,United States of America,Cayman Islands,0,2,XM Marshall,A Morris,MD Patel,0,0,0,1,XM Marshall,bowled,0,0,0,0,0
1197406,2019,2019-08-25,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,Canada,United States of America,3,1,Rizwan Cheema,K Gore,Abraash Khan,0,0,0,1,Rizwan Cheema,stumped,0,0,0,0,0
1197406,2019,2019-08-25,"White Hill Field, Sandys Parish",male,T20,international,Canada vs United States of America,Hamilton,1,Canada,United States of America,5,6,Abraash Khan,K Gore,NS Dhaliwal,0,0,0,1,Abraash Khan,caught,0,0,0,0,0
